estacao_id,nome_da_estacao,sistema,subsistema,operador,linha,fase,etapa,status,servico_expresso,latitude,longitude,origem_aba,cidade,distrito
jardim_aeroporto,Jardim Aeroporto ● ◆ ■,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase I - Trecho entre Paraíso - Jd. Aeroporto,Etapa Única,desconhecido,Sim,-23.63359497182545,-46.6691187716045,metropolitano,São Paulo,kml_85
vila_mascote,Vila Mascote ●,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa Única,desconhecido,Não,-23.64592504870395,-46.67391176316971,metropolitano,São Paulo,kml_53
jd_marajoara,Jd. Marajoara ●,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa Única,desconhecido,Não,-23.65429440729552,-46.67980761565466,metropolitano,São Paulo,kml_53
yervant,Yervant ●,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa Única,desconhecido,Não,-23.66519004114427,-46.67822942672254,metropolitano,São Paulo,kml_53
alto_de_interlagos,Alto de Interlagos ●,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa Única,desconhecido,Não,-23.67458582787692,-46.67835862302483,metropolitano,São Paulo,kml_20
sabara,Sabará ●,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa Única,desconhecido,Não,-23.68376241463701,-46.68140800957833,metropolitano,São Paulo,kml_20
pedreira,Pedreira ● ■,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa Única,desconhecido,Sim,-23.69702910733329,-46.67472751257363,metropolitano,São Paulo,kml_69
martin_luther_king,Martin Luther King ●,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa I - Ramal de Nakamura,desconhecido,Não,-23.63937967903442,-46.67672754850743,metropolitano,São Paulo,kml_74
visconde_de_porto_seguro,Visconde de Porto Seguro ●,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa I - Ramal de Nakamura,desconhecido,Não,-23.64322364449105,-46.68677953369412,metropolitano,São Paulo,kml_74
chacara_da_flora,Chácara da Flora ●,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa I - Ramal de Nakamura,desconhecido,Não,-23.65435856482044,-46.69059715322625,metropolitano,São Paulo,kml_20
belgica,Bélgica ●,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa I - Ramal de Nakamura,desconhecido,Não,-23.65864412087784,-46.6984511340623,metropolitano,São Paulo,kml_20
socorro,Socorro ● ◆,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa I - Ramal de Nakamura,desconhecido,Sim,-23.66377155654964,-46.71013338060042,metropolitano,São Paulo,kml_74
pitolomeu,Pitolomeu ●,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa I - Ramal de Nakamura,desconhecido,Não,-23.66632573438418,-46.71983627387558,metropolitano,São Paulo,kml_91
guarapiranga,Guarapiranga ● ◆,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa I - Ramal de Nakamura,desconhecido,Sim,-23.66895516103959,-46.73542847428005,metropolitano,São Paulo,kml_3
chacara_santana,Chacara Santana ●,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa I - Ramal de Nakamura,desconhecido,Não,-23.67402304520128,-46.74664971290417,metropolitano,São Paulo,kml_3
comendador_antonio,Comendador Antonio ●,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa I - Ramal de Nakamura,desconhecido,Não,-23.67620896650041,-46.75865971113175,metropolitano,São Paulo,kml_87
maria_alice,Maria Alice ●,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa I - Ramal de Nakamura,desconhecido,Não,-23.67978425264959,-46.7645307742239,metropolitano,São Paulo,kml_87
m_boi_mirim,M'Boi Mirim ●,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa I - Ramal de Nakamura,desconhecido,Não,-23.68330215344231,-46.76912002512643,metropolitano,São Paulo,kml_87
nakamura,Nakamura ● ◆ ■,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa I - Ramal de Nakamura,desconhecido,Sim,-23.6977605638896,-46.77917965285668,metropolitano,São Paulo,kml_87
pedroso,Pedroso ■◆,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa II - Ramal do Itororó,desconhecido,Sim,-23.56269201247785,-46.64014408233237,metropolitano,São Paulo,kml_5
itororo_anhangabau,Itororó-Anhangabaú ■◆,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase II - Trecho entgre Jd. Aeroporto- Pedreira + Ramais,Etapa II - Ramal do Itororó,desconhecido,Sim,-23.54992085493678,-46.63844440898706,metropolitano,São Paulo,kml_94
manuel_de_teffe,Manuel de Teffé ◆,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase III - Extensão para Belmira Marin,Etapa Única,desconhecido,Sim,-23.70182149988087,-46.69280442571955,metropolitano,São Paulo,kml_26
jose_carlos_pace,José Carlos Pace ◆,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase III - Extensão para Belmira Marin,Etapa Única,desconhecido,Sim,-23.70477685154327,-46.70072183079589,metropolitano,São Paulo,kml_26
rio_bonito,Rio Bonito,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase III - Extensão para Belmira Marin,Etapa Única,desconhecido,Não,-23.71634569266552,-46.69956864788423,metropolitano,São Paulo,kml_26
cidade_dutra,Cidade Dutra,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase III - Extensão para Belmira Marin,Etapa Única,desconhecido,Não,-23.72660085665509,-46.69745593571035,metropolitano,São Paulo,kml_26
grajau,Grajaú,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase III - Extensão para Belmira Marin,Etapa Única,desconhecido,Não,-23.73580479036382,-46.69677121843382,metropolitano,São Paulo,kml_26
somara,Somara,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase III - Extensão para Belmira Marin,Etapa Única,desconhecido,Não,-23.74441889635624,-46.69051868999839,metropolitano,São Paulo,kml_47
cocaia,Cocaia,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase III - Extensão para Belmira Marin,Etapa Única,desconhecido,Não,-23.7526216489711,-46.68860332085463,metropolitano,São Paulo,kml_47
belmira_marin,Belmira Marin,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha CS1 - Paraíso/Anhangabaú Até Pedreira/Nakamura,Fase III - Extensão para Belmira Marin,Etapa Única,desconhecido,Não,-23.7531611107347,-46.68144012748008,metropolitano,São Paulo,kml_47
america,América,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Extensão Sudoeste,Etapa Única,desconhecido,Não,-23.60873764029716,-46.77305385922174,metropolitano,São Paulo,
wanda,Wanda,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Extensão Sudoeste,Etapa Única,desconhecido,Não,-23.6168160149755,-46.77662142978416,metropolitano,São Paulo,
laurita_ortega,Laurita Ortega,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Extensão Sudoeste,Etapa Única,desconhecido,Não,-23.62393498706972,-46.78156135009065,metropolitano,São Paulo,
jose_maria_da_cunha,José Maria da Cunha,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Extensão Sudoeste,Etapa Única,desconhecido,Não,-23.62683354268238,-46.78967098445825,metropolitano,São Paulo,
olarias,Olarias,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Extensão Sudoeste,Etapa Única,desconhecido,Não,-23.63344507502116,-46.79512090757169,metropolitano,São Paulo,
alto_de_taboao,Alto de Taboão,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Extensão Sudoeste,Etapa Única,desconhecido,Não,-23.63961053611963,-46.7987830674855,metropolitano,São Paulo,
jardim_vitoria,Jardim Vitória,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Extensão Sudoeste,Etapa Única,desconhecido,Não,-23.6472354095029,-46.79835278773588,metropolitano,São Paulo,
macedonia,Macedônia,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Extensão Sudoeste,Etapa Única,desconhecido,Não,-23.65286292589886,-46.79461053103125,metropolitano,São Paulo,
caninde,Canindé,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase I - Extensão até Vila Medeiros,Etapa Única,desconhecido,Não,-23.53043908940471,-46.62025453299734,metropolitano,São Paulo,kml_92
bom_jardim,Bom Jardim,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase I - Extensão até Vila Medeiros,Etapa Única,desconhecido,Não,-23.52411202401434,-46.61730180537315,metropolitano,São Paulo,kml_92
vila_guilherme,Vila Guilherme,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase I - Extensão até Vila Medeiros,Etapa Única,desconhecido,Não,-23.51394341927114,-46.61219826612174,metropolitano,São Paulo,kml_39
trote,Trote,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase I - Extensão até Vila Medeiros,Etapa Única,desconhecido,Não,-23.51016351985751,-46.59567569922077,metropolitano,São Paulo,kml_39
vila_maria_alta,Vila Maria Alta,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase I - Extensão até Vila Medeiros,Etapa Única,desconhecido,Não,-23.4992852760066,-46.59407726182077,metropolitano,São Paulo,kml_95
vila_ede,Vila Ede,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase I - Extensão até Vila Medeiros,Etapa Única,desconhecido,Não,-23.49247785628157,-46.59048351824755,metropolitano,São Paulo,kml_95
vila_medeiros,Vila Medeiros,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase I - Extensão até Vila Medeiros,Etapa Única,desconhecido,Não,-23.48689350043852,-46.58165009556996,metropolitano,São Paulo,kml_95
jd_brasil,Jd. Brasil,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase II - Extensão até Torres Tibagy,Etapa Única,desconhecido,Não,-23.47990233051964,-46.57343943652926,metropolitano,São Paulo,kml_95
edu_chaves,Edu Chaves,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase II - Extensão até Torres Tibagy,Etapa Única,desconhecido,Não,-23.47323522831309,-46.56513819026296,metropolitano,São Paulo,kml_90
vila_galvao,Vila Galvão,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase II - Extensão até Torres Tibagy,Etapa Única,desconhecido,Não,-23.46655290077303,-46.55931593130336,metropolitano,São Paulo,
torres_tibagy,Torres Tibagy,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase II - Extensão até Torres Tibagy,Etapa Única,desconhecido,Não,-23.45517693267756,-46.55343085541337,metropolitano,São Paulo,
vila_carioca,Vila Carioca,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase III - Extensão até Pq. Adriana,Etapa Única,desconhecido,Não,-23.44365920765688,-46.55083623453182,metropolitano,São Paulo,
picanco,Picanço,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase III - Extensão até Pq. Adriana,Etapa Única,desconhecido,Não,-23.43817225098072,-46.54658056060562,metropolitano,São Paulo,
pq_adriana,Pq. Adriana,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase III - Extensão até Pq. Adriana,Etapa Única,desconhecido,Não,-23.43433107375279,-46.53699748860025,metropolitano,São Paulo,
paes_de_barros,Paes de Barros,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase I - Extensão para Bresser,Etapa Única,desconhecido,Não,-23.56403044917101,-46.59545187009957,metropolitano,São Paulo,kml_63
pq_da_mooca,Pq. da Mooca,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase I - Extensão para Bresser,Etapa Única,desconhecido,Não,-23.56966253635042,-46.58842348960146,metropolitano,São Paulo,kml_63
curupace,Curupacê,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase I - Extensão para Bresser,Etapa Única,desconhecido,Não,-23.56055433738907,-46.59931057119436,metropolitano,São Paulo,kml_63
trilhos,Trilhos,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase I - Extensão para Bresser,Etapa Única,desconhecido,Não,-23.55438608662149,-46.59978838534763,metropolitano,São Paulo,kml_63
curupace,Curupacê,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase I - Extensão para Bresser,Etapa Única,desconhecido,Não,-23.56055433738907,-46.59931057119436,metropolitano,São Paulo,kml_63
bresser,Bresser,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase I - Extensão para Bresser,Etapa Única,desconhecido,Não,-23.54649640630809,-46.60611825949426,metropolitano,São Paulo,kml_63
carlos_botelho,Carlos Botelho,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase II - Extensão para Zaki Narchi,Etapa Única,desconhecido,Não,-23.53880002674479,-46.60862545713854,metropolitano,São Paulo,kml_88
pari,Pari,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase II - Extensão para Zaki Narchi,Etapa Única,desconhecido,Não,-23.52985819995971,-46.60369505543835,metropolitano,São Paulo,kml_49
pizotti,Pizotti,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase II - Extensão para Zaki Narchi,Etapa Única,desconhecido,Não,-23.52063554631945,-46.60456332775588,metropolitano,São Paulo,kml_39
vila_guilherme,Vila Guilherme,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase II - Extensão para Zaki Narchi,Etapa Única,desconhecido,Não,-23.51417014115635,-46.61181719874401,metropolitano,São Paulo,kml_39
zaki_narchi,Zaki Narchi,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase II - Extensão para Zaki Narchi,Etapa Única,desconhecido,Não,-23.50212049205898,-46.61468319584578,metropolitano,São Paulo,kml_39
jardim_sao_paulo,Jardim São Paulo,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase III - Extensão para Tremembé,Etapa Única,desconhecido,Não,-23.49310167610262,-46.61597782131579,metropolitano,São Paulo,kml_51
agua_fria,Água Fria,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase III - Extensão para Tremembé,Etapa Única,desconhecido,Não,-23.48560858032616,-46.61984310892183,metropolitano,São Paulo,kml_51
nova_cantareira,Nova Cantareira,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase III - Extensão para Tremembé,Etapa Única,desconhecido,Não,-23.4733009669733,-46.61861534910669,metropolitano,São Paulo,kml_96
invernada,Invernada,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase III - Extensão para Tremembé,Etapa Única,desconhecido,Não,-23.46526607098447,-46.61601083678743,metropolitano,São Paulo,kml_96
tremembe,Tremembé,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase III - Extensão para Tremembé,Etapa Única,desconhecido,Não,-23.45841869845126,-46.61024796244108,metropolitano,São Paulo,kml_25
maria_amalia,Maria Amália,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase IV - Extensão para Fontális,Etapa Única,desconhecido,Não,-23.45669714048412,-46.59963552711881,metropolitano,São Paulo,kml_25
josino_vieira,Josino Vieira,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase IV - Extensão para Fontális,Etapa Única,desconhecido,Não,-23.45015388916683,-46.59412112948294,metropolitano,São Paulo,kml_25
jd_fontalis,Jd. Fontális,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase IV - Extensão para Fontális,Etapa Única,desconhecido,Não,-23.44545938529308,-46.58979832160284,metropolitano,São Paulo,kml_25
parque_da_mooca,Parque da Mooca ● ◆,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase I - Extensão até Vila Industrial ❸,Etapa Única,desconhecido,Sim,-23.56908421967284,-46.58894487142079,metropolitano,São Paulo,kml_63
chamanta,Chamantá ●,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase I - Extensão até Vila Industrial ❸,Etapa Única,desconhecido,Não,-23.57675202726264,-46.58736044662851,metropolitano,São Paulo,kml_63
vila_prudente,Vila Prudente ● ◆,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase I - Extensão até Vila Industrial ❸,Etapa Única,desconhecido,Sim,-23.58457861185622,-46.58658828986258,metropolitano,São Paulo,kml_6
vila_zelina,Vila Zelina ●,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase I - Extensão até Vila Industrial ❸,Etapa Única,desconhecido,Não,-23.58939539421424,-46.57931551530142,metropolitano,São Paulo,kml_6
vila_alpina,Vila Alpina ● ◆,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase I - Extensão até Vila Industrial ❸,Etapa Única,desconhecido,Sim,-23.59171160254206,-46.56657510644607,metropolitano,São Paulo,kml_6
iguara,Iguara ●,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase I - Extensão até Vila Industrial ❸,Etapa Única,desconhecido,Não,-23.59715839370764,-46.55477646636092,metropolitano,São Paulo,kml_6
costa_barros,Costa Barros ●,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase I - Extensão até Vila Industrial ❸,Etapa Única,desconhecido,Não,-23.60205621522208,-46.54706890880825,metropolitano,São Paulo,kml_8
vila_industrial,Vila Industrial ●,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase I - Extensão até Vila Industrial ❸,Etapa Única,desconhecido,Não,-23.6126438217853,-46.53698528459689,metropolitano,São Paulo,kml_8
vila_alzira,Vila Alzira ●,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase II - Extensão até Sonia Maria ❸,Etapa Única,desconhecido,Não,-23.6141745805592,-46.52354167841872,metropolitano,São Paulo,
jardim_elba,Jardim Elba ● ◆,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase II - Extensão até Sonia Maria ❸,Etapa Única,desconhecido,Sim,-23.61921220038382,-46.51588105300071,metropolitano,São Paulo,
nevada,Nevada ●,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase II - Extensão até Sonia Maria ❸,Etapa Única,desconhecido,Não,-23.6260908900963,-46.50397973158077,metropolitano,São Paulo,
mascarenhas_de_moraes,Mascarenhas de Moraes ●,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase II - Extensão até Sonia Maria ❸,Etapa Única,desconhecido,Não,-23.6252896587462,-46.49394030770118,metropolitano,São Paulo,kml_43
sonia_maria,Sônia Maria,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase II - Extensão até Sonia Maria ❸,Etapa Única,desconhecido,Não,-23.62363937251673,-46.48171725917538,metropolitano,São Paulo,kml_54
sao_mateus,São Mateus ● ◆,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase II - Extensão até Sonia Maria ❸,Etapa Única,desconhecido,Sim,-23.6131227756444,-46.47667401433868,metropolitano,São Paulo,kml_54
vila_cosmopolita,Vila Cosmopolita,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 16 - Violeta,Fase Única,Etapa Única,desconhecido,Não,-23.56144751103032,-46.43146565968257,metropolitano,São Paulo,kml_22
hospital_tiradentes,Hospital Tiradentes,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 16 - Violeta,Fase Única - Extensão Leste,Etapa Única,desconhecido,Não,-23.59644219336296,-46.40482282077041,metropolitano,São Paulo,kml_2
metalurgicos,Metalurgicos,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 16 - Violeta,Fase Única - Extensão Leste,Etapa Única,desconhecido,Não,-23.60267765001181,-46.39809352799686,metropolitano,São Paulo,kml_2
vila_sabrina,Vila Sabrina,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Extensão Norte,Etapa Única,desconhecido,Não,-23.49179179762509,-46.57392176269309,metropolitano,São Paulo,kml_95
itapegica,Itapegica,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Extensão Norte,Etapa Única,desconhecido,Não,-23.48998605151885,-46.55475884325766,metropolitano,São Paulo,
pq_continental,Pq. Continental,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Extensão Norte,Etapa Única,desconhecido,Não,-23.42710466344724,-46.52215600121744,metropolitano,São Paulo,
morros,Morros,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Extensão Norte,Etapa Única,desconhecido,Não,-23.43627285782659,-46.52188143412178,metropolitano,São Paulo,
jaceguai,Jaceguai ●,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase I - Extensão até Helio Peregrino,Etapa Única,desconhecido,Não,-23.5553661,-46.6421325,metropolitano,São Paulo,kml_30
bela_vista,Bela Vista ● ■,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase I - Extensão até Helio Peregrino,Etapa Única,desconhecido,Sim,-23.56183023164121,-46.64486365098843,metropolitano,São Paulo,kml_60
brigadeiro,Brigadeiro ● ■,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase I - Extensão até Helio Peregrino,Etapa Única,desconhecido,Sim,-23.56762473725039,-46.64898916339592,metropolitano,São Paulo,kml_60
jardim_paulista,Jardim Paulista ● ■,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase I - Extensão até Helio Peregrino,Etapa Única,desconhecido,Sim,-23.57501329242118,-46.6566733952467,metropolitano,São Paulo,kml_15
